Vuosi,Kk,Pv,Klo,Aikavyöhyke,Hiilimonoksidi (ug/m3),Typpidioksidi (ug/m3),Otsoni (ug/m3),Hengitettävät hiukkaset (ug/m3),Pienhiukkaset (ug/m3),Rikkidioksidi (ug/m3),Haisevat rikkiyhdisteet (ugS/m3)
2011,11,16,15:00,UTC,,26,,,5,,
2011,11,16,16:00,UTC,,20,,,3,,
2011,11,16,17:00,UTC,,15,,,4,,
2011,11,16,18:00,UTC,,14,,,4,,
2011,11,16,19:00,UTC,,12,,,4,,
2011,11,16,20:00,UTC,,9,,,4,,
2011,11,16,21:00,UTC,,7,,,4,,
2011,11,16,22:00,UTC,,4,,,5,,
2011,11,16,23:00,UTC,,4,,,5,,
2011,11,17,00:00,UTC,,6,,,4,,
2011,11,17,01:00,UTC,,4,,,5,,
2011,11,17,02:00,UTC,,5,,,4,,
2011,11,17,03:00,UTC,,7,,,4,,
2011,11,17,04:00,UTC,,7,,,4,,
2011,11,17,05:00,UTC,,11,,,5,,
2011,11,17,06:00,UTC,,19,,,5,,
2011,11,17,07:00,UTC,,28,,,6,,
2011,11,17,08:00,UTC,,17,,,5,,
2011,11,17,09:00,UTC,,22,,,5,,
2011,11,17,10:00,UTC,,29,,,6,,
2011,11,17,11:00,UTC,,30,,,6,,
2011,11,17,12:00,UTC,,30,,,6,,
2011,11,17,13:00,UTC,,36,,,6,,
2011,11,17,14:00,UTC,,30,,,6,,
2011,11,17,15:00,UTC,,38,,,7,,
2011,11,17,16:00,UTC,,31,,,7,,
2011,11,17,17:00,UTC,,24,,,6,,
2011,11,17,18:00,UTC,,29,,,7,,
2011,11,17,19:00,UTC,,18,,,6,,
2011,11,17,20:00,UTC,,27,,,6,,
2011,11,17,21:00,UTC,,25,,,6,,
2011,11,17,22:00,UTC,,17,,,6,,
2011,11,17,23:00,UTC,,35,,,9,,
2011,11,18,00:00,UTC,,37,,,8,,
2011,11,18,01:00,UTC,,11,,,4,,
2011,11,18,02:00,UTC,,18,,,6,,
2011,11,18,03:00,UTC,,7,,,6,,
2011,11,18,04:00,UTC,,6,,,6,,
2011,11,18,05:00,UTC,,11,,,6,,
2011,11,18,06:00,UTC,,26,,,7,,
2011,11,18,07:00,UTC,,30,,,8,,
2011,11,18,08:00,UTC,,41,,,8,,
2011,11,18,09:00,UTC,,24,,,7,,
2011,11,18,10:00,UTC,,25,,,5,,
2011,11,18,11:00,UTC,,27,,,5,,
2011,11,18,12:00,UTC,,26,,,4,,
2011,11,18,13:00,UTC,,25,,,5,,
2011,11,18,14:00,UTC,,28,,,5,,
2011,11,18,15:00,UTC,,23,,,6,,
2011,11,18,16:00,UTC,,16,,,4,,
2011,11,18,17:00,UTC,,14,,,5,,
2011,11,18,18:00,UTC,,8,,,4,,
2011,11,18,19:00,UTC,,5,,,4,,
2011,11,18,20:00,UTC,,7,,,3,,
2011,11,18,21:00,UTC,,6,,,5,,
2011,11,18,22:00,UTC,,4,,,5,,
2011,11,18,23:00,UTC,,4,,,5,,
2011,11,19,00:00,UTC,,4,,,7,,
2011,11,19,01:00,UTC,,7,,,5,,
2011,11,19,02:00,UTC,,11,,,7,,
2011,11,19,03:00,UTC,,5,,,6,,
2011,11,19,04:00,UTC,,5,,,7,,
2011,11,19,05:00,UTC,,11,,,6,,
2011,11,19,06:00,UTC,,15,,,6,,
2011,11,19,07:00,UTC,,27,,,6,,
2011,11,19,08:00,UTC,,14,,,6,,
2011,11,19,09:00,UTC,,15,,,7,,
2011,11,19,10:00,UTC,,14,,,6,,
2011,11,19,11:00,UTC,,12,,,6,,
2011,11,19,12:00,UTC,,14,,,6,,
2011,11,19,13:00,UTC,,19,,,6,,
2011,11,19,14:00,UTC,,24,,,7,,
2011,11,19,15:00,UTC,,25,,,7,,
2011,11,19,16:00,UTC,,23,,,7,,
2011,11,19,17:00,UTC,,33,,,8,,
2011,11,19,18:00,UTC,,27,,,7,,
2011,11,19,19:00,UTC,,20,,,7,,
2011,11,19,20:00,UTC,,21,,,7,,
2011,11,19,21:00,UTC,,24,,,7,,
2011,11,19,22:00,UTC,,14,,,6,,
2011,11,19,23:00,UTC,,19,,,5,,
2011,11,20,00:00,UTC,,18,,,5,,
2011,11,20,01:00,UTC,,17,,,6,,
2011,11,20,02:00,UTC,,20,,,6,,
2011,11,20,03:00,UTC,,32,,,8,,
2011,11,20,04:00,UTC,,43,,,6,,
2011,11,20,05:00,UTC,,40,,,6,,
2011,11,20,06:00,UTC,,40,,,6,,
2011,11,20,07:00,UTC,,29,,,6,,
2011,11,20,08:00,UTC,,58,,,9,,
2011,11,20,09:00,UTC,,53,,,13,,
2011,11,20,10:00,UTC,,38,,,11,,
2011,11,20,11:00,UTC,,23,,,7,,
2011,11,20,12:00,UTC,,38,,,6,,
2011,11,20,13:00,UTC,,26,,,6,,
2011,11,20,14:00,UTC,,146,,,13,,
2011,11,20,15:00,UTC,,98,,,18,,
2011,11,20,16:00,UTC,,90,,,22,,
2011,11,20,17:00,UTC,,88,,,21,,
2011,11,20,18:00,UTC,,83,,,20,,
2011,11,20,19:00,UTC,,44,,,11,,
2011,11,20,20:00,UTC,,30,,,8,,
2011,11,20,21:00,UTC,,28,,,7,,
2011,11,20,22:00,UTC,,20,,,6,,
2011,11,20,23:00,UTC,,15,,,5,,
2011,11,21,00:00,UTC,,20,,,4,,
2011,11,21,01:00,UTC,,23,,,4,,
2011,11,21,02:00,UTC,,20,,,4,,
2011,11,21,03:00,UTC,,23,,,3,,
2011,11,21,04:00,UTC,,27,,,4,,
2011,11,21,05:00,UTC,,27,,,6,,
2011,11,21,06:00,UTC,,35,,,6,,
2011,11,21,07:00,UTC,,29,,,6,,
2011,11,21,08:00,UTC,,29,,,7,,
2011,11,21,09:00,UTC,,25,,,6,,
2011,11,21,10:00,UTC,,24,,,5,,
2011,11,21,11:00,UTC,,23,,,5,,
2011,11,21,12:00,UTC,,31,,,5,,
2011,11,21,13:00,UTC,,21,,,5,,
2011,11,21,14:00,UTC,,36,,,6,,
2011,11,21,15:00,UTC,,33,,,6,,
2011,11,21,16:00,UTC,,34,,,6,,
2011,11,21,17:00,UTC,,31,,,8,,
2011,11,21,18:00,UTC,,41,,,7,,
2011,11,21,19:00,UTC,,31,,,8,,
2011,11,21,20:00,UTC,,21,,,7,,
2011,11,21,21:00,UTC,,12,,,5,,
2011,11,21,22:00,UTC,,7,,,4,,
2011,11,21,23:00,UTC,,8,,,5,,
2011,11,22,00:00,UTC,,14,,,4,,
2011,11,22,01:00,UTC,,11,,,4,,
2011,11,22,02:00,UTC,,10,,,3,,
2011,11,22,03:00,UTC,,17,,,3,,
2011,11,22,04:00,UTC,,19,,,4,,
2011,11,22,05:00,UTC,,39,,,5,,
2011,11,22,06:00,UTC,,40,,,5,,
2011,11,22,07:00,UTC,,40,,,5,,
2011,11,22,08:00,UTC,,51,,,6,,
2011,11,22,09:00,UTC,,60,,,7,,
2011,11,22,10:00,UTC,,62,,,7,,
2011,11,22,11:00,UTC,,33,,,6,,
2011,11,22,12:00,UTC,,37,,,10,,
2011,11,22,13:00,UTC,,53,,,8,,
2011,11,22,14:00,UTC,,40,,,9,,
2011,11,22,15:00,UTC,,34,,,8,,
2011,11,22,16:00,UTC,,22,,,6,,
2011,11,22,17:00,UTC,,19,,,6,,
2011,11,22,18:00,UTC,,23,,,8,,
2011,11,22,19:00,UTC,,11,,,5,,
2011,11,22,20:00,UTC,,7,,,4,,
2011,11,22,21:00,UTC,,4,,,3,,
2011,11,22,22:00,UTC,,23,,,5,,
2011,11,22,23:00,UTC,,22,,,4,,
2011,11,23,00:00,UTC,,14,,,4,,
2011,11,23,01:00,UTC,,13,,,4,,
2011,11,23,02:00,UTC,,13,,,4,,
2011,11,23,03:00,UTC,,14,,,4,,
2011,11,23,04:00,UTC,,27,,,4,,
2011,11,23,05:00,UTC,,30,,,8,,
2011,11,23,06:00,UTC,,50,,,12,,
2011,11,23,07:00,UTC,,30,,,7,,
2011,11,23,08:00,UTC,,15,,,6,,
2011,11,23,09:00,UTC,,15,,,5,,
2011,11,23,10:00,UTC,,17,,,4,,
2011,11,23,11:00,UTC,,17,,,4,,
2011,11,23,12:00,UTC,,17,,,5,,
2011,11,23,13:00,UTC,,19,,,7,,
2011,11,23,14:00,UTC,,59,,,9,,
2011,11,23,15:00,UTC,,49,,,9,,
2011,11,23,16:00,UTC,,36,,,9,,
2011,11,23,17:00,UTC,,29,,,7,,
2011,11,23,18:00,UTC,,24,,,7,,
2011,11,23,19:00,UTC,,8,,,6,,
2011,11,23,20:00,UTC,,5,,,13,,
2011,11,23,21:00,UTC,,6,,,19,,
2011,11,23,22:00,UTC,,6,,,21,,
2011,11,23,23:00,UTC,,4,,,22,,
2011,11,24,00:00,UTC,,2,,,19,,
2011,11,24,01:00,UTC,,5,,,19,,
2011,11,24,02:00,UTC,,6,,,22,,
2011,11,24,03:00,UTC,,6,,,22,,
2011,11,24,04:00,UTC,,4,,,21,,
2011,11,24,05:00,UTC,,7,,,18,,
2011,11,24,06:00,UTC,,13,,,17,,
2011,11,24,07:00,UTC,,14,,,13,,
2011,11,24,08:00,UTC,,11,,,7,,
2011,11,24,09:00,UTC,,16,,,6,,
2011,11,24,10:00,UTC,,16,,,6,,
2011,11,24,11:00,UTC,,23,,,7,,
2011,11,24,12:00,UTC,,30,,,5,,
2011,11,24,13:00,UTC,,19,,,4,,
2011,11,24,14:00,UTC,,23,,,6,,
2011,11,24,15:00,UTC,,18,,,6,,
2011,11,24,16:00,UTC,,17,,,5,,
2011,11,24,17:00,UTC,,20,,,6,,
2011,11,24,18:00,UTC,,20,,,6,,
2011,11,24,19:00,UTC,,11,,,5,,
2011,11,24,20:00,UTC,,12,,,6,,
2011,11,24,21:00,UTC,,8,,,5,,
2011,11,24,22:00,UTC,,5,,,4,,
2011,11,24,23:00,UTC,,5,,,3,,
2011,11,25,00:00,UTC,,5,,,3,,
2011,11,25,01:00,UTC,,4,,,4,,
2011,11,25,02:00,UTC,,3,,,2,,
2011,11,25,03:00,UTC,,3,,,3,,
2011,11,25,04:00,UTC,,5,,,2,,
2011,11,25,05:00,UTC,,21,,,9,,
2011,11,25,06:00,UTC,,49,,,13,,
2011,11,25,07:00,UTC,,53,,,8,,
2011,11,25,08:00,UTC,,47,,,8,,
2011,11,25,09:00,UTC,,33,,,4,,
2011,11,25,10:00,UTC,,26,,,5,,
2011,11,25,11:00,UTC,,16,,,2,,
2011,11,25,12:00,UTC,,11,,,3,,
2011,11,25,13:00,UTC,,11,,,4,,
2011,11,25,14:00,UTC,,10,,,6,,
2011,11,25,15:00,UTC,,9,,,7,,
2011,11,25,16:00,UTC,,9,,,8,,
2011,11,25,17:00,UTC,,8,,,5,,
2011,11,25,18:00,UTC,,7,,,7,,
2011,11,25,19:00,UTC,,7,,,7,,
2011,11,25,20:00,UTC,,8,,,5,,
2011,11,25,21:00,UTC,,7,,,5,,
2011,11,25,22:00,UTC,,9,,,4,,
2011,11,25,23:00,UTC,,3,,,3,,
2011,11,26,00:00,UTC,,3,,,3,,
2011,11,26,01:00,UTC,,3,,,3,,
2011,11,26,02:00,UTC,,3,,,4,,
2011,11,26,03:00,UTC,,2,,,2,,
2011,11,26,04:00,UTC,,3,,,4,,
2011,11,26,05:00,UTC,,3,,,4,,
2011,11,26,06:00,UTC,,3,,,5,,
2011,11,26,07:00,UTC,,4,,,5,,
2011,11,26,08:00,UTC,,6,,,5,,
2011,11,26,09:00,UTC,,8,,,4,,
2011,11,26,10:00,UTC,,11,,,4,,
2011,11,26,11:00,UTC,,15,,,5,,
2011,11,26,12:00,UTC,,16,,,5,,
2011,11,26,13:00,UTC,,12,,,4,,
2011,11,26,14:00,UTC,,17,,,5,,
2011,11,26,15:00,UTC,,16,,,4,,
2011,11,26,16:00,UTC,,20,,,5,,
2011,11,26,17:00,UTC,,22,,,6,,
2011,11,26,18:00,UTC,,9,,,4,,
2011,11,26,19:00,UTC,,6,,,3,,
2011,11,26,20:00,UTC,,5,,,3,,
2011,11,26,21:00,UTC,,6,,,3,,
2011,11,26,22:00,UTC,,5,,,3,,
2011,11,26,23:00,UTC,,3,,,3,,
2011,11,27,00:00,UTC,,3,,,2,,
2011,11,27,01:00,UTC,,4,,,3,,
2011,11,27,02:00,UTC,,5,,,2,,
2011,11,27,03:00,UTC,,5,,,2,,
2011,11,27,04:00,UTC,,12,,,2,,
2011,11,27,05:00,UTC,,11,,,3,,
2011,11,27,06:00,UTC,,14,,,3,,
2011,11,27,07:00,UTC,,54,,,4,,
2011,11,27,08:00,UTC,,32,,,3,,
2011,11,27,09:00,UTC,,30,,,3,,
2011,11,27,10:00,UTC,,26,,,2,,
2011,11,27,11:00,UTC,,41,,,3,,
2011,11,27,12:00,UTC,,31,,,,,
2011,11,27,13:00,UTC,,23,,,,,
2011,11,27,14:00,UTC,,21,,,,,
2011,11,27,15:00,UTC,,16,,,,,
2011,11,27,16:00,UTC,,18,,,,,
2011,11,27,17:00,UTC,,37,,,,,
2011,11,27,18:00,UTC,,21,,,4,,
2011,11,27,19:00,UTC,,10,,,5,,
2011,11,27,20:00,UTC,,6,,,6,,
2011,11,27,21:00,UTC,,4,,,6,,
2011,11,27,22:00,UTC,,1,,,6,,
2011,11,27,23:00,UTC,,2,,,6,,
2011,11,28,00:00,UTC,,4,,,7,,
2011,11,28,01:00,UTC,,6,,,8,,
2011,11,28,02:00,UTC,,5,,,8,,
2011,11,28,03:00,UTC,,5,,,7,,
2011,11,28,04:00,UTC,,8,,,7,,
2011,11,28,05:00,UTC,,11,,,7,,
2011,11,28,06:00,UTC,,22,,,6,,
2011,11,28,07:00,UTC,,20,,,7,,
2011,11,28,08:00,UTC,,22,,,7,,
2011,11,28,09:00,UTC,,24,,,7,,
2011,11,28,10:00,UTC,,26,,,7,,
2011,11,28,11:00,UTC,,18,,,7,,
2011,11,28,12:00,UTC,,17,,,6,,
2011,11,28,13:00,UTC,,20,,,6,,
2011,11,28,14:00,UTC,,15,,,4,,
2011,11,28,15:00,UTC,,16,,,5,,
2011,11,28,16:00,UTC,,14,,,5,,
2011,11,28,17:00,UTC,,10,,,7,,
2011,11,28,18:00,UTC,,12,,,6,,
2011,11,28,19:00,UTC,,12,,,7,,
2011,11,28,20:00,UTC,,12,,,7,,
2011,11,28,21:00,UTC,,7,,,7,,
2011,11,28,22:00,UTC,,5,,,6,,
2011,11,28,23:00,UTC,,6,,,5,,
2011,11,29,00:00,UTC,,8,,,5,,
2011,11,29,01:00,UTC,,4,,,5,,
2011,11,29,02:00,UTC,,7,,,4,,
2011,11,29,03:00,UTC,,14,,,4,,
2011,11,29,04:00,UTC,,46,,,4,,
2011,11,29,05:00,UTC,,75,,,6,,
2011,11,29,06:00,UTC,,68,,,8,,
2011,11,29,07:00,UTC,,94,,,10,,
2011,11,29,08:00,UTC,,87,,,11,,
2011,11,29,09:00,UTC,,78,,,10,,
2011,11,29,10:00,UTC,,64,,,6,,
2011,11,29,11:00,UTC,,64,,,7,,
2011,11,29,12:00,UTC,,70,,,9,,
2011,11,29,13:00,UTC,,62,,,7,,
2011,11,29,14:00,UTC,,57,,,6,,
2011,11,29,15:00,UTC,,48,,,5,,
2011,11,29,16:00,UTC,,36,,,6,,
2011,11,29,17:00,UTC,,28,,,6,,
2011,11,29,18:00,UTC,,27,,,5,,
2011,11,29,19:00,UTC,,19,,,6,,
2011,11,29,20:00,UTC,,17,,,6,,
2011,11,29,21:00,UTC,,12,,,6,,
2011,11,29,22:00,UTC,,15,,,8,,
2011,11,29,23:00,UTC,,17,,,7,,
2011,11,30,00:00,UTC,,18,,,7,,
2011,11,30,01:00,UTC,,13,,,7,,
2011,11,30,02:00,UTC,,13,,,7,,
2011,11,30,03:00,UTC,,14,,,7,,
2011,11,30,04:00,UTC,,15,,,7,,
2011,11,30,05:00,UTC,,20,,,6,,
2011,11,30,06:00,UTC,,32,,,7,,
2011,11,30,07:00,UTC,,34,,,8,,
2011,11,30,08:00,UTC,,30,,,9,,
2011,11,30,09:00,UTC,,26,,,9,,
2011,11,30,10:00,UTC,,16,,,10,,
2011,11,30,11:00,UTC,,23,,,8,,
2011,11,30,12:00,UTC,,19,,,7,,
2011,11,30,13:00,UTC,,16,,,5,,
2011,11,30,14:00,UTC,,15,,,6,,
2011,11,30,15:00,UTC,,14,,,7,,
2011,11,30,16:00,UTC,,13,,,6,,
2011,11,30,17:00,UTC,,13,,,7,,
2011,11,30,18:00,UTC,,10,,,6,,
2011,11,30,19:00,UTC,,9,,,6,,
2011,11,30,20:00,UTC,,11,,,6,,
2011,11,30,21:00,UTC,,8,,,5,,
2011,11,30,22:00,UTC,,6,,,6,,
2011,11,30,23:00,UTC,,8,,,5,,
2011,12,1,00:00,UTC,,6,,,5,,
2011,12,1,01:00,UTC,,4,,,5,,
2011,12,1,02:00,UTC,,10,,,5,,
2011,12,1,03:00,UTC,,8,,,4,,
2011,12,1,04:00,UTC,,14,,,4,,
2011,12,1,05:00,UTC,,35,,,4,,
2011,12,1,06:00,UTC,,75,,,8,,
2011,12,1,07:00,UTC,,77,,,7,,
2011,12,1,08:00,UTC,,51,,,7,,
2011,12,1,09:00,UTC,,58,,,5,,
2011,12,1,10:00,UTC,,41,,,5,,
2011,12,1,11:00,UTC,,34,,,4,,
2011,12,1,12:00,UTC,,27,,,5,,
2011,12,1,13:00,UTC,,45,,,5,,
2011,12,1,14:00,UTC,,41,,,6,,
2011,12,1,15:00,UTC,,41,,,4,,
2011,12,1,16:00,UTC,,32,,,5,,
2011,12,1,17:00,UTC,,27,,,5,,
2011,12,1,18:00,UTC,,14,,,4,,
2011,12,1,19:00,UTC,,11,,,10,,
2011,12,1,20:00,UTC,,11,,,3,,
2011,12,1,21:00,UTC,,13,,,2,,
2011,12,1,22:00,UTC,,11,,,2,,
2011,12,1,23:00,UTC,,11,,,6,,
2011,12,2,00:00,UTC,,13,,,5,,
2011,12,2,01:00,UTC,,17,,,4,,
2011,12,2,02:00,UTC,,18,,,5,,
2011,12,2,03:00,UTC,,8,,,4,,
2011,12,2,04:00,UTC,,6,,,5,,
2011,12,2,05:00,UTC,,6,,,4,,
2011,12,2,06:00,UTC,,12,,,5,,
2011,12,2,07:00,UTC,,20,,,5,,
2011,12,2,08:00,UTC,,16,,,5,,
2011,12,2,09:00,UTC,,16,,,5,,
2011,12,2,10:00,UTC,,24,,,5,,
2011,12,2,11:00,UTC,,22,,,4,,
2011,12,2,12:00,UTC,,14,,,3,,
2011,12,2,13:00,UTC,,24,,,4,,
2011,12,2,14:00,UTC,,34,,,5,,
2011,12,2,15:00,UTC,,35,,,4,,
2011,12,2,16:00,UTC,,41,,,4,,
2011,12,2,17:00,UTC,,17,,,5,,
2011,12,2,18:00,UTC,,9,,,3,,
2011,12,2,19:00,UTC,,11,,,5,,
2011,12,2,20:00,UTC,,16,,,6,,
2011,12,2,21:00,UTC,,8,,,4,,
2011,12,2,22:00,UTC,,8,,,4,,
2011,12,2,23:00,UTC,,7,,,4,,
2011,12,3,00:00,UTC,,5,,,5,,
2011,12,3,01:00,UTC,,6,,,5,,
2011,12,3,02:00,UTC,,5,,,5,,
2011,12,3,03:00,UTC,,5,,,4,,
2011,12,3,04:00,UTC,,10,,,5,,
2011,12,3,05:00,UTC,,5,,,4,,
2011,12,3,06:00,UTC,,6,,,4,,
2011,12,3,07:00,UTC,,4,,,5,,
2011,12,3,08:00,UTC,,7,,,5,,
2011,12,3,09:00,UTC,,10,,,5,,
2011,12,3,10:00,UTC,,9,,,4,,
2011,12,3,11:00,UTC,,9,,,4,,
2011,12,3,12:00,UTC,,20,,,4,,
2011,12,3,13:00,UTC,,33,,,5,,
2011,12,3,14:00,UTC,,31,,,6,,
2011,12,3,15:00,UTC,,26,,,4,,
2011,12,3,16:00,UTC,,28,,,3,,
2011,12,3,17:00,UTC,,13,,,5,,
2011,12,3,18:00,UTC,,8,,,3,,
2011,12,3,19:00,UTC,,9,,,1,,
2011,12,3,20:00,UTC,,7,,,0,,
2011,12,3,21:00,UTC,,5,,,2,,
2011,12,3,22:00,UTC,,6,,,1,,
2011,12,3,23:00,UTC,,5,,,2,,
2011,12,4,00:00,UTC,,5,,,3,,
2011,12,4,01:00,UTC,,5,,,2,,
2011,12,4,02:00,UTC,,8,,,2,,
2011,12,4,03:00,UTC,,5,,,2,,
2011,12,4,04:00,UTC,,6,,,2,,
2011,12,4,05:00,UTC,,,,,,,
2011,12,4,06:00,UTC,,,,,,,
2011,12,4,07:00,UTC,,,,,,,
2011,12,4,08:00,UTC,,,,,,,
2011,12,4,09:00,UTC,,,,,,,
2011,12,4,10:00,UTC,,,,,,,
2011,12,4,11:00,UTC,,,,,,,
2011,12,4,12:00,UTC,,,,,,,
2011,12,4,13:00,UTC,,,,,,,
2011,12,4,14:00,UTC,,,,,,,
2011,12,4,15:00,UTC,,,,,,,
2011,12,4,16:00,UTC,,,,,,,
2011,12,4,17:00,UTC,,,,,,,
2011,12,4,18:00,UTC,,,,,,,
2011,12,4,19:00,UTC,,,,,,,
2011,12,4,20:00,UTC,,,,,,,
2011,12,4,21:00,UTC,,,,,,,
2011,12,4,22:00,UTC,,,,,,,
2011,12,4,23:00,UTC,,,,,,,
2011,12,5,00:00,UTC,,,,,,,
2011,12,5,01:00,UTC,,,,,,,
2011,12,5,02:00,UTC,,,,,,,
2011,12,5,03:00,UTC,,,,,,,
2011,12,5,04:00,UTC,,,,,,,
2011,12,5,05:00,UTC,,,,,,,
2011,12,5,06:00,UTC,,,,,,,
2011,12,5,07:00,UTC,,,,,,,
2011,12,5,08:00,UTC,,,,,,,
2011,12,5,09:00,UTC,,,,,,,
2011,12,5,10:00,UTC,,,,,,,
2011,12,5,11:00,UTC,,33,,,6,,
2011,12,5,12:00,UTC,,43,,,6,,
2011,12,5,13:00,UTC,,69,,,6,,
2011,12,5,14:00,UTC,,94,,,8,,
2011,12,5,15:00,UTC,,88,,,9,,
2011,12,5,16:00,UTC,,71,,,7,,
2011,12,5,17:00,UTC,,58,,,6,,
2011,12,5,18:00,UTC,,31,,,6,,
2011,12,5,19:00,UTC,,30,,,5,,
2011,12,5,20:00,UTC,,22,,,5,,
2011,12,5,21:00,UTC,,16,,,4,,
2011,12,5,22:00,UTC,,18,,,4,,
2011,12,5,23:00,UTC,,22,,,3,,
2011,12,6,00:00,UTC,,16,,,3,,
2011,12,6,01:00,UTC,,11,,,4,,
2011,12,6,02:00,UTC,,24,,,4,,
2011,12,6,03:00,UTC,,15,,,4,,
2011,12,6,04:00,UTC,,14,,,4,,
2011,12,6,05:00,UTC,,3,,,4,,
2011,12,6,06:00,UTC,,3,,,5,,
2011,12,6,07:00,UTC,,7,,,5,,
2011,12,6,08:00,UTC,,12,,,5,,
2011,12,6,09:00,UTC,,14,,,5,,
2011,12,6,10:00,UTC,,20,,,5,,
2011,12,6,11:00,UTC,,22,,,5,,
2011,12,6,12:00,UTC,,38,,,6,,
2011,12,6,13:00,UTC,,13,,,6,,
2011,12,6,14:00,UTC,,10,,,6,,
2011,12,6,15:00,UTC,,10,,,6,,
2011,12,6,16:00,UTC,,12,,,6,,
2011,12,6,17:00,UTC,,21,,,6,,
2011,12,6,18:00,UTC,,14,,,7,,
2011,12,6,19:00,UTC,,8,,,6,,
2011,12,6,20:00,UTC,,7,,,5,,
2011,12,6,21:00,UTC,,6,,,5,,
2011,12,6,22:00,UTC,,5,,,5,,
2011,12,6,23:00,UTC,,7,,,4,,
2011,12,7,00:00,UTC,,31,,,4,,
2011,12,7,01:00,UTC,,10,,,5,,
2011,12,7,02:00,UTC,,13,,,4,,
2011,12,7,03:00,UTC,,7,,,5,,
2011,12,7,04:00,UTC,,31,,,5,,
2011,12,7,05:00,UTC,,12,,,5,,
2011,12,7,06:00,UTC,,41,,,7,,
2011,12,7,07:00,UTC,,51,,,9,,
2011,12,7,08:00,UTC,,63,,,13,,
2011,12,7,09:00,UTC,,60,,,8,,
2011,12,7,10:00,UTC,,45,,,6,,
2011,12,7,11:00,UTC,,57,,,7,,
2011,12,7,12:00,UTC,,61,,,9,,
2011,12,7,13:00,UTC,,67,,,7,,
2011,12,7,14:00,UTC,,65,,,7,,
2011,12,7,15:00,UTC,,62,,,7,,
2011,12,7,16:00,UTC,,42,,,7,,
2011,12,7,17:00,UTC,,32,,,8,,
2011,12,7,18:00,UTC,,30,,,6,,
2011,12,7,19:00,UTC,,31,,,7,,
2011,12,7,20:00,UTC,,24,,,6,,
2011,12,7,21:00,UTC,,20,,,5,,
2011,12,7,22:00,UTC,,20,,,4,,
2011,12,7,23:00,UTC,,14,,,5,,
2011,12,8,00:00,UTC,,8,,,5,,
2011,12,8,01:00,UTC,,7,,,6,,
2011,12,8,02:00,UTC,,17,,,5,,
2011,12,8,03:00,UTC,,15,,,5,,
2011,12,8,04:00,UTC,,24,,,5,,
2011,12,8,05:00,UTC,,48,,,8,,
2011,12,8,06:00,UTC,,70,,,9,,
2011,12,8,07:00,UTC,,69,,,13,,
2011,12,8,08:00,UTC,,57,,,13,,
2011,12,8,09:00,UTC,,46,,,11,,
2011,12,8,10:00,UTC,,47,,,9,,
2011,12,8,11:00,UTC,,57,,,10,,
2011,12,8,12:00,UTC,,56,,,7,,
2011,12,8,13:00,UTC,,65,,,9,,
2011,12,8,14:00,UTC,,53,,,8,,
2011,12,8,15:00,UTC,,61,,,8,,
2011,12,8,16:00,UTC,,50,,,10,,
2011,12,8,17:00,UTC,,42,,,6,,
2011,12,8,18:00,UTC,,25,,,6,,
2011,12,8,19:00,UTC,,32,,,7,,
2011,12,8,20:00,UTC,,8,,,5,,
2011,12,8,21:00,UTC,,8,,,4,,
2011,12,8,22:00,UTC,,9,,,4,,
2011,12,8,23:00,UTC,,15,,,8,,
2011,12,9,00:00,UTC,,19,,,3,,
2011,12,9,01:00,UTC,,13,,,2,,
2011,12,9,02:00,UTC,,12,,,1,,
2011,12,9,03:00,UTC,,12,,,2,,
2011,12,9,04:00,UTC,,23,,,3,,
2011,12,9,05:00,UTC,,30,,,4,,
2011,12,9,06:00,UTC,,40,,,7,,
2011,12,9,07:00,UTC,,40,,,8,,
2011,12,9,08:00,UTC,,31,,,7,,
2011,12,9,09:00,UTC,,24,,,7,,
2011,12,9,10:00,UTC,,29,,,8,,
2011,12,9,11:00,UTC,,27,,,7,,
2011,12,9,12:00,UTC,,25,,,11,,
2011,12,9,13:00,UTC,,28,,,6,,
2011,12,9,14:00,UTC,,29,,,6,,
2011,12,9,15:00,UTC,,27,,,6,,
2011,12,9,16:00,UTC,,24,,,6,,
2011,12,9,17:00,UTC,,20,,,4,,
2011,12,9,18:00,UTC,,20,,,5,,
2011,12,9,19:00,UTC,,23,,,6,,
2011,12,9,20:00,UTC,,14,,,5,,
2011,12,9,21:00,UTC,,13,,,4,,
2011,12,9,22:00,UTC,,12,,,4,,
2011,12,9,23:00,UTC,,12,,,3,,
2011,12,10,00:00,UTC,,11,,,4,,
2011,12,10,01:00,UTC,,11,,,8,,
2011,12,10,02:00,UTC,,15,,,3,,
2011,12,10,03:00,UTC,,11,,,2,,
2011,12,10,04:00,UTC,,12,,,4,,
2011,12,10,05:00,UTC,,10,,,4,,
2011,12,10,06:00,UTC,,10,,,3,,
2011,12,10,07:00,UTC,,16,,,3,,
2011,12,10,08:00,UTC,,13,,,2,,
2011,12,10,09:00,UTC,,20,,,3,,
2011,12,10,10:00,UTC,,33,,,4,,
2011,12,10,11:00,UTC,,33,,,4,,
2011,12,10,12:00,UTC,,37,,,4,,
2011,12,10,13:00,UTC,,36,,,4,,
2011,12,10,14:00,UTC,,37,,,5,,
2011,12,10,15:00,UTC,,28,,,4,,
2011,12,10,16:00,UTC,,23,,,4,,
2011,12,10,17:00,UTC,,39,,,6,,
